,Disease ID,Disease Name,Gene ID
10427,C0029401,osteitis deformans,8792
10428,C0029401,osteitis deformans,8878
10429,C0029401,osteitis deformans,94003
10560,C0162671,melas syndrome,3552
10561,C0162671,melas syndrome,3553
10562,C0162671,melas syndrome,4511
10563,C0162671,melas syndrome,4514
10564,C0162671,melas syndrome,4535
10565,C0162671,melas syndrome,4538
10566,C0162671,melas syndrome,4540
10567,C0162671,melas syndrome,4541
10568,C0162671,melas syndrome,4558
10569,C0162671,melas syndrome,4567
10570,C0162671,melas syndrome,4572
10571,C0162671,melas syndrome,4574
10572,C0162671,melas syndrome,4719
10573,C0162671,melas syndrome,6647
10574,C0162671,melas syndrome,6648
10849,C0036202,sarcoidosis,100196919
10850,C0036202,sarcoidosis,102723878
10851,C0036202,sarcoidosis,283234
10852,C0036202,sarcoidosis,311
10853,C0036202,sarcoidosis,3115
10854,C0036202,sarcoidosis,3123
10855,C0036202,sarcoidosis,3606
10856,C0036202,sarcoidosis,56244
10857,C0036202,sarcoidosis,64127
10858,C0036202,sarcoidosis,6556
10859,C0036202,sarcoidosis,6648
10860,C0036202,sarcoidosis,7040
11084,C0038325,stevens-johnson syndrome,10320
11085,C0038325,stevens-johnson syndrome,10659
11086,C0038325,stevens-johnson syndrome,10987
11087,C0038325,stevens-johnson syndrome,142
11088,C0038325,stevens-johnson syndrome,1440
11089,C0038325,stevens-johnson syndrome,1499
11090,C0038325,stevens-johnson syndrome,2033
11091,C0038325,stevens-johnson syndrome,213
11092,C0038325,stevens-johnson syndrome,26270
11093,C0038325,stevens-johnson syndrome,3105
11094,C0038325,stevens-johnson syndrome,3106
11095,C0038325,stevens-johnson syndrome,3107
11096,C0038325,stevens-johnson syndrome,3440
11097,C0038325,stevens-johnson syndrome,3458
11098,C0038325,stevens-johnson syndrome,4282
11099,C0038325,stevens-johnson syndrome,4734
11100,C0038325,stevens-johnson syndrome,4843
11101,C0038325,stevens-johnson syndrome,4924
11102,C0038325,stevens-johnson syndrome,5371
11103,C0038325,stevens-johnson syndrome,5705
11104,C0038325,stevens-johnson syndrome,5733
11105,C0038325,stevens-johnson syndrome,5740
11106,C0038325,stevens-johnson syndrome,5925
11107,C0038325,stevens-johnson syndrome,7415
11108,C0038325,stevens-johnson syndrome,79139
11109,C0038325,stevens-johnson syndrome,8451
11110,C0038325,stevens-johnson syndrome,8454
11111,C0038325,stevens-johnson syndrome,857
11112,C0038325,stevens-johnson syndrome,9844
11113,C0038325,stevens-johnson syndrome,9978
11251,C0024121,lung neoplasms,100
11252,C0024121,lung neoplasms,100271687
11253,C0024121,lung neoplasms,100271693
11254,C0024121,lung neoplasms,10063
11255,C0024121,lung neoplasms,1012
11256,C0024121,lung neoplasms,10253
11257,C0024121,lung neoplasms,1026
11258,C0024121,lung neoplasms,10266
11259,C0024121,lung neoplasms,1027
11260,C0024121,lung neoplasms,1028
11261,C0024121,lung neoplasms,1029
11262,C0024121,lung neoplasms,1066
11263,C0024121,lung neoplasms,10919
11264,C0024121,lung neoplasms,11009
11265,C0024121,lung neoplasms,11186
11266,C0024121,lung neoplasms,11200
11267,C0024121,lung neoplasms,1136
11268,C0024121,lung neoplasms,1138
11269,C0024121,lung neoplasms,1139
11270,C0024121,lung neoplasms,1143
11271,C0024121,lung neoplasms,116285
11272,C0024121,lung neoplasms,1291
11273,C0024121,lung neoplasms,1326
11274,C0024121,lung neoplasms,1401
11275,C0024121,lung neoplasms,1432
11276,C0024121,lung neoplasms,1490
11277,C0024121,lung neoplasms,1499
11278,C0024121,lung neoplasms,153090
11279,C0024121,lung neoplasms,1544
11280,C0024121,lung neoplasms,1545
11281,C0024121,lung neoplasms,1548
11282,C0024121,lung neoplasms,1571
11283,C0024121,lung neoplasms,1591
11284,C0024121,lung neoplasms,1612
11285,C0024121,lung neoplasms,1636
11286,C0024121,lung neoplasms,1776
11287,C0024121,lung neoplasms,1788
11288,C0024121,lung neoplasms,1796
11289,C0024121,lung neoplasms,1806
11290,C0024121,lung neoplasms,182
11291,C0024121,lung neoplasms,1938
11292,C0024121,lung neoplasms,1956
11293,C0024121,lung neoplasms,2
11294,C0024121,lung neoplasms,2018
11295,C0024121,lung neoplasms,2052
11296,C0024121,lung neoplasms,2064
11297,C0024121,lung neoplasms,2065
11298,C0024121,lung neoplasms,207
11299,C0024121,lung neoplasms,2074
11300,C0024121,lung neoplasms,2099
11301,C0024121,lung neoplasms,2202
11302,C0024121,lung neoplasms,2254
11303,C0024121,lung neoplasms,2260
11304,C0024121,lung neoplasms,2263
11305,C0024121,lung neoplasms,2272
11306,C0024121,lung neoplasms,2305
11307,C0024121,lung neoplasms,23462
11308,C0024121,lung neoplasms,2353
11309,C0024121,lung neoplasms,2520
11310,C0024121,lung neoplasms,253650
11311,C0024121,lung neoplasms,2627
11312,C0024121,lung neoplasms,2638
11313,C0024121,lung neoplasms,2697
11314,C0024121,lung neoplasms,2705
11315,C0024121,lung neoplasms,28234
11316,C0024121,lung neoplasms,2876
11317,C0024121,lung neoplasms,2878
11318,C0024121,lung neoplasms,2886
11319,C0024121,lung neoplasms,29108
11320,C0024121,lung neoplasms,2944
11321,C0024121,lung neoplasms,2950
11322,C0024121,lung neoplasms,2952
11323,C0024121,lung neoplasms,3162
11324,C0024121,lung neoplasms,324
11325,C0024121,lung neoplasms,3265
11326,C0024121,lung neoplasms,3280
11327,C0024121,lung neoplasms,332
11328,C0024121,lung neoplasms,335
11329,C0024121,lung neoplasms,3399
11330,C0024121,lung neoplasms,345
11331,C0024121,lung neoplasms,3458
11332,C0024121,lung neoplasms,3476
11333,C0024121,lung neoplasms,348
11334,C0024121,lung neoplasms,355
11335,C0024121,lung neoplasms,3553
11336,C0024121,lung neoplasms,3558
11337,C0024121,lung neoplasms,3569
11338,C0024121,lung neoplasms,3586
11339,C0024121,lung neoplasms,3659
11340,C0024121,lung neoplasms,3725
11341,C0024121,lung neoplasms,3726
11342,C0024121,lung neoplasms,3845
11343,C0024121,lung neoplasms,407035
11344,C0024121,lung neoplasms,407041
11345,C0024121,lung neoplasms,4170
11346,C0024121,lung neoplasms,4233
11347,C0024121,lung neoplasms,4312
11348,C0024121,lung neoplasms,4319
11349,C0024121,lung neoplasms,4353
11350,C0024121,lung neoplasms,4354
11351,C0024121,lung neoplasms,450093
11352,C0024121,lung neoplasms,4524
11353,C0024121,lung neoplasms,4609
11354,C0024121,lung neoplasms,475
11355,C0024121,lung neoplasms,4800
11356,C0024121,lung neoplasms,4843
11357,C0024121,lung neoplasms,4853
11358,C0024121,lung neoplasms,4854
11359,C0024121,lung neoplasms,4878
11360,C0024121,lung neoplasms,4968
11361,C0024121,lung neoplasms,5002
11362,C0024121,lung neoplasms,5071
11363,C0024121,lung neoplasms,5111
11364,C0024121,lung neoplasms,5265
11365,C0024121,lung neoplasms,5290
11366,C0024121,lung neoplasms,541471
11367,C0024121,lung neoplasms,5444
11368,C0024121,lung neoplasms,5519
11369,C0024121,lung neoplasms,55259
11370,C0024121,lung neoplasms,55840
11371,C0024121,lung neoplasms,5594
11372,C0024121,lung neoplasms,5595
11373,C0024121,lung neoplasms,5609
11374,C0024121,lung neoplasms,563
11375,C0024121,lung neoplasms,5728
11376,C0024121,lung neoplasms,5740
11377,C0024121,lung neoplasms,5743
11378,C0024121,lung neoplasms,5757
11379,C0024121,lung neoplasms,5894
11380,C0024121,lung neoplasms,5915
11381,C0024121,lung neoplasms,595
11382,C0024121,lung neoplasms,598
11383,C0024121,lung neoplasms,60
11384,C0024121,lung neoplasms,6091
11385,C0024121,lung neoplasms,634
11386,C0024121,lung neoplasms,6362
11387,C0024121,lung neoplasms,6414
11388,C0024121,lung neoplasms,6439
11389,C0024121,lung neoplasms,6441
11390,C0024121,lung neoplasms,6599
11391,C0024121,lung neoplasms,6657
11392,C0024121,lung neoplasms,6696
11393,C0024121,lung neoplasms,673
11394,C0024121,lung neoplasms,675
11395,C0024121,lung neoplasms,6776
11396,C0024121,lung neoplasms,6794
11397,C0024121,lung neoplasms,7011
11398,C0024121,lung neoplasms,7015
11399,C0024121,lung neoplasms,7037
11400,C0024121,lung neoplasms,7040
11401,C0024121,lung neoplasms,7048
11402,C0024121,lung neoplasms,7099
11403,C0024121,lung neoplasms,7124
11404,C0024121,lung neoplasms,7157
11405,C0024121,lung neoplasms,7253
11406,C0024121,lung neoplasms,7276
11407,C0024121,lung neoplasms,7298
11408,C0024121,lung neoplasms,7306
11409,C0024121,lung neoplasms,7367
11410,C0024121,lung neoplasms,7428
11411,C0024121,lung neoplasms,7474
11412,C0024121,lung neoplasms,7490
11413,C0024121,lung neoplasms,7508
11414,C0024121,lung neoplasms,780
11415,C0024121,lung neoplasms,79930
11416,C0024121,lung neoplasms,81037
11417,C0024121,lung neoplasms,841
11418,C0024121,lung neoplasms,84864
11419,C0024121,lung neoplasms,8517
11420,C0024121,lung neoplasms,8626
11421,C0024121,lung neoplasms,864
11422,C0024121,lung neoplasms,8678
11423,C0024121,lung neoplasms,8991
11424,C0024121,lung neoplasms,900
11425,C0024121,lung neoplasms,9046
11426,C0024121,lung neoplasms,9547
11427,C0024121,lung neoplasms,9588
11428,C0024121,lung neoplasms,9940
11954,C0027796,neuralgia,2674
11955,C0027796,neuralgia,2915
11956,C0027796,neuralgia,4914
11957,C0027796,neuralgia,4988
11958,C0027796,neuralgia,51083
11959,C0027796,neuralgia,6335
11960,C0027796,neuralgia,6336
11961,C0027796,neuralgia,6863
11962,C0027796,neuralgia,7124
11963,C0027796,neuralgia,781
11964,C0027796,neuralgia,7852
12328,C0080178,spina bifida,1072
12329,C0080178,spina bifida,1119
12330,C0080178,spina bifida,2263
12331,C0080178,spina bifida,25828
12332,C0080178,spina bifida,5077
12333,C0080178,spina bifida,5110
12334,C0080178,spina bifida,5130
12335,C0080178,spina bifida,5156
12336,C0080178,spina bifida,5444
12337,C0080178,spina bifida,57216
12338,C0080178,spina bifida,6347
12339,C0007194,hypertrophic cardiomyopathy,11186
12340,C0007194,hypertrophic cardiomyopathy,23493
12341,C0007194,hypertrophic cardiomyopathy,2548
12342,C0007194,hypertrophic cardiomyopathy,3315
12343,C0007194,hypertrophic cardiomyopathy,3329
12344,C0007194,hypertrophic cardiomyopathy,3630
12345,C0007194,hypertrophic cardiomyopathy,4607
12346,C0007194,hypertrophic cardiomyopathy,4609
12347,C0007194,hypertrophic cardiomyopathy,4624
12348,C0007194,hypertrophic cardiomyopathy,4633
12349,C0007194,hypertrophic cardiomyopathy,4635
12350,C0007194,hypertrophic cardiomyopathy,4719
12351,C0007194,hypertrophic cardiomyopathy,4830
12352,C0007194,hypertrophic cardiomyopathy,5443
12353,C0007194,hypertrophic cardiomyopathy,58498
12354,C0007194,hypertrophic cardiomyopathy,5894
12355,C0007194,hypertrophic cardiomyopathy,6548
12356,C0007194,hypertrophic cardiomyopathy,6902
12357,C0007194,hypertrophic cardiomyopathy,7139
12358,C0007194,hypertrophic cardiomyopathy,7157
12359,C0007194,hypertrophic cardiomyopathy,9997
12642,C0032285,pneumonia,10803
12643,C0032285,pneumonia,1230
12644,C0032285,pneumonia,1235
12645,C0032285,pneumonia,142
12646,C0032285,pneumonia,1437
12647,C0032285,pneumonia,196
12648,C0032285,pneumonia,23
12649,C0032285,pneumonia,23411
12650,C0032285,pneumonia,2833
12651,C0032285,pneumonia,2919
12652,C0032285,pneumonia,3162
12653,C0032285,pneumonia,3458
12654,C0032285,pneumonia,3553
12655,C0032285,pneumonia,3554
12656,C0032285,pneumonia,3560
12657,C0032285,pneumonia,3565
12658,C0032285,pneumonia,3568
12659,C0032285,pneumonia,3569
12660,C0032285,pneumonia,3572
12661,C0032285,pneumonia,3596
12662,C0032285,pneumonia,3605
12663,C0032285,pneumonia,3606
12664,C0032285,pneumonia,3689
12665,C0032285,pneumonia,4283
12666,C0032285,pneumonia,4638
12667,C0032285,pneumonia,5196
12668,C0032285,pneumonia,5443
12669,C0032285,pneumonia,6347
12670,C0032285,pneumonia,6351
12671,C0032285,pneumonia,6354
12672,C0032285,pneumonia,6355
12673,C0032285,pneumonia,6356
12674,C0032285,pneumonia,6361
12675,C0032285,pneumonia,6363
12676,C0032285,pneumonia,6364
12677,C0032285,pneumonia,6369
12678,C0032285,pneumonia,6374
12679,C0032285,pneumonia,6376
12680,C0032285,pneumonia,6696
12681,C0032285,pneumonia,7040
12682,C0032285,pneumonia,7124
12683,C0032285,pneumonia,7132
12684,C0032285,pneumonia,7133
12685,C0032285,pneumonia,729230
12686,C0032285,pneumonia,7850
12687,C0032285,pneumonia,834
12688,C0032285,pneumonia,959
12785,C0020619,hypogonadism,1082
12786,C0020619,hypogonadism,1586
12787,C0020619,hypogonadism,1588
12788,C0020619,hypogonadism,2488
12789,C0020619,hypogonadism,2796
12790,C0020619,hypogonadism,2798
12791,C0020619,hypogonadism,3952
12792,C0020619,hypogonadism,3953
12793,C0020619,hypogonadism,3972
12794,C0020619,hypogonadism,5424
12795,C0020619,hypogonadism,55315
12796,C0020619,hypogonadism,5617
12797,C0020619,hypogonadism,6866
12798,C0020619,hypogonadism,6870
12820,C1261473,sarcoma,1437
12821,C1261473,sarcoma,23532
12822,C1261473,sarcoma,2950
12823,C1261473,sarcoma,3458
12824,C1261473,sarcoma,4170
12825,C1261473,sarcoma,4763
12826,C1261473,sarcoma,5077
12827,C1261473,sarcoma,5290
12828,C1261473,sarcoma,55534
12829,C1261473,sarcoma,6597
12830,C1261473,sarcoma,6657
12831,C1261473,sarcoma,7124
12832,C1261473,sarcoma,7157
12880,C1527249,colorectal cancer,100131315
12881,C1527249,colorectal cancer,100996485
12882,C1527249,colorectal cancer,101805488
12883,C1527249,colorectal cancer,101927324
12884,C1527249,colorectal cancer,10714
12885,C1527249,colorectal cancer,120376
12886,C1527249,colorectal cancer,143187
12887,C1527249,colorectal cancer,1499
12888,C1527249,colorectal cancer,171472
12889,C1527249,colorectal cancer,259217
12890,C1527249,colorectal cancer,2625
12891,C1527249,colorectal cancer,26585
12892,C1527249,colorectal cancer,283050
12893,C1527249,colorectal cancer,3911
12894,C1527249,colorectal cancer,3915
12895,C1527249,colorectal cancer,399948
12896,C1527249,colorectal cancer,4092
12897,C1527249,colorectal cancer,4512
12898,C1527249,colorectal cancer,51474
12899,C1527249,colorectal cancer,5157
12900,C1527249,colorectal cancer,5290
12901,C1527249,colorectal cancer,55289
12902,C1527249,colorectal cancer,55892
12903,C1527249,colorectal cancer,64359
12904,C1527249,colorectal cancer,6581
12905,C1527249,colorectal cancer,673
12906,C1527249,colorectal cancer,6926
12907,C1527249,colorectal cancer,6934
12908,C1527249,colorectal cancer,7040
12909,C1527249,colorectal cancer,745
12910,C1527249,colorectal cancer,80114
12911,C1527249,colorectal cancer,80776
12912,C1527249,colorectal cancer,81928
12913,C1527249,colorectal cancer,85415
12914,C1527249,colorectal cancer,894
12915,C1527249,colorectal cancer,999
12916,C0004153,atherosclerosis,10152
12917,C0004153,atherosclerosis,1269
12918,C0004153,atherosclerosis,1401
12919,C0004153,atherosclerosis,142
12920,C0004153,atherosclerosis,1535
12921,C0004153,atherosclerosis,1593
12922,C0004153,atherosclerosis,177
12923,C0004153,atherosclerosis,183
12924,C0004153,atherosclerosis,19
12925,C0004153,atherosclerosis,196
12926,C0004153,atherosclerosis,2099
12927,C0004153,atherosclerosis,23411
12928,C0004153,atherosclerosis,240
12929,C0004153,atherosclerosis,241
12930,C0004153,atherosclerosis,246
12931,C0004153,atherosclerosis,2944
12932,C0004153,atherosclerosis,3240
12933,C0004153,atherosclerosis,3269
12934,C0004153,atherosclerosis,3304
12935,C0004153,atherosclerosis,337
12936,C0004153,atherosclerosis,3383
12937,C0004153,atherosclerosis,3458
12938,C0004153,atherosclerosis,348
12939,C0004153,atherosclerosis,3481
12940,C0004153,atherosclerosis,356
12941,C0004153,atherosclerosis,3569
12942,C0004153,atherosclerosis,3949
12943,C0004153,atherosclerosis,4018
12944,C0004153,atherosclerosis,4048
12945,C0004153,atherosclerosis,4312
12946,C0004153,atherosclerosis,470
12947,C0004153,atherosclerosis,4843
12948,C0004153,atherosclerosis,4846
12949,C0004153,atherosclerosis,4864
12950,C0004153,atherosclerosis,5054
12951,C0004153,atherosclerosis,5320
12952,C0004153,atherosclerosis,5327
12953,C0004153,atherosclerosis,5444
12954,C0004153,atherosclerosis,5468
12955,C0004153,atherosclerosis,5743
12956,C0004153,atherosclerosis,6347
12957,C0004153,atherosclerosis,6348
12958,C0004153,atherosclerosis,6351
12959,C0004153,atherosclerosis,64240
12960,C0004153,atherosclerosis,6647
12961,C0004153,atherosclerosis,6648
12962,C0004153,atherosclerosis,6774
12963,C0004153,atherosclerosis,7099
12964,C0004153,atherosclerosis,7124
12965,C0004153,atherosclerosis,7274
12966,C0004153,atherosclerosis,7412
12967,C0004153,atherosclerosis,7422
12968,C0004153,atherosclerosis,7442
12969,C0004153,atherosclerosis,9021
12970,C0004153,atherosclerosis,9370
12971,C0004096,asthma,100130503
12972,C0004096,asthma,10111
12973,C0004096,asthma,1017
12974,C0004096,asthma,101928940
12975,C0004096,asthma,101928947
12976,C0004096,asthma,101929231
12977,C0004096,asthma,10451
12978,C0004096,asthma,10665
12979,C0004096,asthma,108
12980,C0004096,asthma,11127
12981,C0004096,asthma,117
12982,C0004096,asthma,117156
12983,C0004096,asthma,134430
12984,C0004096,asthma,142
12985,C0004096,asthma,149628
12986,C0004096,asthma,154
12987,C0004096,asthma,169026
12988,C0004096,asthma,1728
12989,C0004096,asthma,1767
12990,C0004096,asthma,1786
12991,C0004096,asthma,1906
12992,C0004096,asthma,2066
12993,C0004096,asthma,217
12994,C0004096,asthma,222256
12995,C0004096,asthma,22806
12996,C0004096,asthma,23108
12997,C0004096,asthma,23194
12998,C0004096,asthma,23274
12999,C0004096,asthma,23418
13000,C0004096,asthma,240
13001,C0004096,asthma,2549
13002,C0004096,asthma,25890
13003,C0004096,asthma,282617
13004,C0004096,asthma,284110
13005,C0004096,asthma,286046
13006,C0004096,asthma,29119
13007,C0004096,asthma,2944
13008,C0004096,asthma,2950
13009,C0004096,asthma,30009
13010,C0004096,asthma,3113
13011,C0004096,asthma,3115
13012,C0004096,asthma,3117
13013,C0004096,asthma,3119
13014,C0004096,asthma,3123
13015,C0004096,asthma,3135
13016,C0004096,asthma,3162
13017,C0004096,asthma,3176
13018,C0004096,asthma,3291
13019,C0004096,asthma,3371
13020,C0004096,asthma,3383
13021,C0004096,asthma,3553
13022,C0004096,asthma,3557
13023,C0004096,asthma,3560
13024,C0004096,asthma,3565
13025,C0004096,asthma,3567
13026,C0004096,asthma,3570
13027,C0004096,asthma,3593
13028,C0004096,asthma,3596
13029,C0004096,asthma,374
13030,C0004096,asthma,383
13031,C0004096,asthma,384
13032,C0004096,asthma,387129
13033,C0004096,asthma,3880
13034,C0004096,asthma,4088
13035,C0004096,asthma,414764
13036,C0004096,asthma,4318
13037,C0004096,asthma,4319
13038,C0004096,asthma,4589
13039,C0004096,asthma,4602
13040,C0004096,asthma,4843
13041,C0004096,asthma,4852
13042,C0004096,asthma,4855
13043,C0004096,asthma,5089
13044,C0004096,asthma,51088
13045,C0004096,asthma,51131
13046,C0004096,asthma,5142
13047,C0004096,asthma,5144
13048,C0004096,asthma,5328
13049,C0004096,asthma,5515
13050,C0004096,asthma,55876
13051,C0004096,asthma,5592
13052,C0004096,asthma,5660
13053,C0004096,asthma,5728
13054,C0004096,asthma,596
13055,C0004096,asthma,6037
13056,C0004096,asthma,60495
13057,C0004096,asthma,6095
13058,C0004096,asthma,632
13059,C0004096,asthma,6347
13060,C0004096,asthma,6352
13061,C0004096,asthma,6356
13062,C0004096,asthma,64375
13063,C0004096,asthma,6490
13064,C0004096,asthma,6584
13065,C0004096,asthma,6647
13066,C0004096,asthma,6701
13067,C0004096,asthma,7040
13068,C0004096,asthma,7078
13069,C0004096,asthma,7096
13070,C0004096,asthma,7124
13071,C0004096,asthma,7145
13072,C0004096,asthma,7356
13073,C0004096,asthma,7422
13074,C0004096,asthma,7941
13075,C0004096,asthma,847
13076,C0004096,asthma,85480
13077,C0004096,asthma,8809
13078,C0004096,asthma,8989
13079,C0004096,asthma,90865
13080,C0004096,asthma,9173
13081,C0004096,asthma,929
13082,C0004096,asthma,94103
13083,C0004096,asthma,9547
13563,C0011616,contact dermatitis,10850
13564,C0011616,contact dermatitis,11004
13565,C0011616,contact dermatitis,1230
13566,C0011616,contact dermatitis,1394
13567,C0011616,contact dermatitis,1490
13568,C0011616,contact dermatitis,1520
13569,C0011616,contact dermatitis,1543
13570,C0011616,contact dermatitis,1545
13571,C0011616,contact dermatitis,1646
13572,C0011616,contact dermatitis,1649
13573,C0011616,contact dermatitis,1672
13574,C0011616,contact dermatitis,1728
13575,C0011616,contact dermatitis,1843
13576,C0011616,contact dermatitis,196
13577,C0011616,contact dermatitis,2167
13578,C0011616,contact dermatitis,2312
13579,C0011616,contact dermatitis,2315
13580,C0011616,contact dermatitis,23657
13581,C0011616,contact dermatitis,2495
13582,C0011616,contact dermatitis,2539
13583,C0011616,contact dermatitis,2720
13584,C0011616,contact dermatitis,2729
13585,C0011616,contact dermatitis,2833
13586,C0011616,contact dermatitis,2936
13587,C0011616,contact dermatitis,2937
13588,C0011616,contact dermatitis,2950
13589,C0011616,contact dermatitis,3084
13590,C0011616,contact dermatitis,30968
13591,C0011616,contact dermatitis,3108
13592,C0011616,contact dermatitis,3162
13593,C0011616,contact dermatitis,3315
13594,C0011616,contact dermatitis,3320
13595,C0011616,contact dermatitis,3485
13596,C0011616,contact dermatitis,3489
13597,C0011616,contact dermatitis,3606
13598,C0011616,contact dermatitis,3621
13599,C0011616,contact dermatitis,3849
13600,C0011616,contact dermatitis,3851
13601,C0011616,contact dermatitis,3858
13602,C0011616,contact dermatitis,3934
13603,C0011616,contact dermatitis,4317
13604,C0011616,contact dermatitis,4319
13605,C0011616,contact dermatitis,4835
13606,C0011616,contact dermatitis,5008
13607,C0011616,contact dermatitis,51311
13608,C0011616,contact dermatitis,5266
13609,C0011616,contact dermatitis,54578
13610,C0011616,contact dermatitis,54658
13611,C0011616,contact dermatitis,57016
13612,C0011616,contact dermatitis,5718
13613,C0011616,contact dermatitis,596
13614,C0011616,contact dermatitis,6279
13615,C0011616,contact dermatitis,6288
13616,C0011616,contact dermatitis,6317
13617,C0011616,contact dermatitis,6318
13618,C0011616,contact dermatitis,6647
13619,C0011616,contact dermatitis,6649
13620,C0011616,contact dermatitis,7099
13621,C0011616,contact dermatitis,7177
13622,C0011616,contact dermatitis,7295
13623,C0011616,contact dermatitis,7296
13624,C0011616,contact dermatitis,7422
13625,C0011616,contact dermatitis,841
13626,C0011616,contact dermatitis,8544
13627,C0011616,contact dermatitis,8744
13628,C0011616,contact dermatitis,9076
13629,C0011616,contact dermatitis,942
13630,C0011616,contact dermatitis,9547
13631,C0011616,contact dermatitis,9588
13632,C0011616,contact dermatitis,960
13633,C0011616,contact dermatitis,9759
13753,C0029456,osteoporosis,100188853
13754,C0029456,osteoporosis,100188854
13755,C0029456,osteoporosis,10376
13756,C0029456,osteoporosis,10487
13757,C0029456,osteoporosis,10576
13758,C0029456,osteoporosis,10584
13759,C0029456,osteoporosis,10935
13760,C0029456,osteoporosis,111
13761,C0029456,osteoporosis,11138
13762,C0029456,osteoporosis,11315
13763,C0029456,osteoporosis,11343
13764,C0029456,osteoporosis,114876
13765,C0029456,osteoporosis,118429
13766,C0029456,osteoporosis,1277
13767,C0029456,osteoporosis,1278
13768,C0029456,osteoporosis,1588
13769,C0029456,osteoporosis,2023
13770,C0029456,osteoporosis,2122
13771,C0029456,osteoporosis,220164
13772,C0029456,osteoporosis,2243
13773,C0029456,osteoporosis,2244
13774,C0029456,osteoporosis,25796
13775,C0029456,osteoporosis,2597
13776,C0029456,osteoporosis,2820
13777,C0029456,osteoporosis,2876
13778,C0029456,osteoporosis,2934
13779,C0029456,osteoporosis,302
13780,C0029456,osteoporosis,338382
13781,C0029456,osteoporosis,3418
13782,C0029456,osteoporosis,348751
13783,C0029456,osteoporosis,3569
13784,C0029456,osteoporosis,3570
13785,C0029456,osteoporosis,4041
13786,C0029456,osteoporosis,4057
13787,C0029456,osteoporosis,471
13788,C0029456,osteoporosis,4860
13789,C0029456,osteoporosis,4982
13790,C0029456,osteoporosis,501
13791,C0029456,osteoporosis,5019
13792,C0029456,osteoporosis,5034
13793,C0029456,osteoporosis,5315
13794,C0029456,osteoporosis,5341
13795,C0029456,osteoporosis,5443
13796,C0029456,osteoporosis,54503
13797,C0029456,osteoporosis,5683
13798,C0029456,osteoporosis,5686
13799,C0029456,osteoporosis,5741
13800,C0029456,osteoporosis,5906
13801,C0029456,osteoporosis,5972
13802,C0029456,osteoporosis,6251
13803,C0029456,osteoporosis,6648
13804,C0029456,osteoporosis,7040
13805,C0029456,osteoporosis,7094
13806,C0029456,osteoporosis,71
13807,C0029456,osteoporosis,7167
13808,C0029456,osteoporosis,7171
13809,C0029456,osteoporosis,7307
13810,C0029456,osteoporosis,7414
13811,C0029456,osteoporosis,7421
13812,C0029456,osteoporosis,7471
13813,C0029456,osteoporosis,760
13814,C0029456,osteoporosis,799
13815,C0029456,osteoporosis,8572
13816,C0029456,osteoporosis,8600
13817,C0029456,osteoporosis,92344
13818,C0029456,osteoporosis,9365
13819,C0029456,osteoporosis,9948
14098,C0021368,inflammation,10019
14099,C0021368,inflammation,10544
14100,C0021368,inflammation,10747
14101,C0021368,inflammation,11221
14102,C0021368,inflammation,11277
14103,C0021368,inflammation,114131
14104,C0021368,inflammation,114548
14105,C0021368,inflammation,1241
14106,C0021368,inflammation,1280
14107,C0021368,inflammation,1395
14108,C0021368,inflammation,1401
14109,C0021368,inflammation,142
14110,C0021368,inflammation,1437
14111,C0021368,inflammation,177
14112,C0021368,inflammation,183
14113,C0021368,inflammation,1906
14114,C0021368,inflammation,1947
14115,C0021368,inflammation,1958
14116,C0021368,inflammation,196
14117,C0021368,inflammation,2056
14118,C0021368,inflammation,207
14119,C0021368,inflammation,2149
14120,C0021368,inflammation,2150
14121,C0021368,inflammation,2247
14122,C0021368,inflammation,2588
14123,C0021368,inflammation,2625
14124,C0021368,inflammation,2833
14125,C0021368,inflammation,284
14126,C0021368,inflammation,2920
14127,C0021368,inflammation,30009
14128,C0021368,inflammation,3146
14129,C0021368,inflammation,3162
14130,C0021368,inflammation,335
14131,C0021368,inflammation,3383
14132,C0021368,inflammation,3458
14133,C0021368,inflammation,3552
14134,C0021368,inflammation,3553
14135,C0021368,inflammation,3557
14136,C0021368,inflammation,3569
14137,C0021368,inflammation,3576
14138,C0021368,inflammation,3586
14139,C0021368,inflammation,3596
14140,C0021368,inflammation,3605
14141,C0021368,inflammation,3620
14142,C0021368,inflammation,3665
14143,C0021368,inflammation,3934
14144,C0021368,inflammation,3952
14145,C0021368,inflammation,40
14146,C0021368,inflammation,4057
14147,C0021368,inflammation,407040
14148,C0021368,inflammation,41
14149,C0021368,inflammation,412
14150,C0021368,inflammation,4282
14151,C0021368,inflammation,4313
14152,C0021368,inflammation,4318
14153,C0021368,inflammation,4353
14154,C0021368,inflammation,4615
14155,C0021368,inflammation,4803
14156,C0021368,inflammation,4843
14157,C0021368,inflammation,4879
14158,C0021368,inflammation,4982
14159,C0021368,inflammation,5020
14160,C0021368,inflammation,51083
14161,C0021368,inflammation,5244
14162,C0021368,inflammation,5329
14163,C0021368,inflammation,540
14164,C0021368,inflammation,54106
14165,C0021368,inflammation,5465
14166,C0021368,inflammation,5468
14167,C0021368,inflammation,54982
14168,C0021368,inflammation,55829
14169,C0021368,inflammation,5734
14170,C0021368,inflammation,5743
14171,C0021368,inflammation,6097
14172,C0021368,inflammation,623
14173,C0021368,inflammation,624
14174,C0021368,inflammation,627
14175,C0021368,inflammation,6347
